ticket_id,created_at,resolved_at,category,resolution_hours,description
TICK-02501,2024-09-10 09:02:00,2024-09-10 13:19:25.163897,Feature Usage,4.2903233046861295,"""I'm having trouble finding the option to add a signature to my emails. Can you help me locate this feature? I've searched the settings but can't seem to find it. Any guidance would be appreciated."""
TICK-00589,2024-09-10 09:24:00,2024-09-10 17:30:33.051085,Authentication/Login,8.109180856903146,"""I've been trying to log into my account but keep getting an error message saying my password is incorrect, even though I know I'm entering it correctly. Can you help me reset my password or figure out what's causing the issue? I need to access my account as soon as possible, so any assistance would be greatly appreciated."""
TICK-00614,2024-09-10 09:41:00,2024-09-10 17:17:22.663629,Authentication/Login,7.606295452462723,"""I’ve been trying to log into my account but keep getting an error message saying my password is incorrect, even though I’m sure it’s the right one. I’ve tried resetting it multiple times but still can’t access my account. Can someone help me figure out what’s going on?"""
TICK-00131,2024-09-10 09:57:00,2024-09-11 09:00:00.178289,Authentication/Login,23.050049524831223,"""I'm having trouble logging into my account. I've tried resetting my password multiple times, but I keep getting an error message. Can someone please help me unlock my account or troubleshoot the password reset process?"""
TICK-02868,2024-09-10 09:58:00,2024-09-10 20:44:37.702433,Authentication/Login,10.777139564759201,"""I'm unable to log into my account even after resetting my password multiple times. It keeps saying my credentials are incorrect, but I'm certain they're correct. Can someone help me unlock my account or resolve this issue? I need to access my account urgently."""
TICK-03123,2024-09-10 10:45:00,2024-09-11 08:42:42.841216,Authentication/Login,21.961900337797324,"""I'm having trouble accessing my account. I've tried resetting my password multiple times, but I'm still unable to log in. Can someone please help me troubleshoot this issue?"""
TICK-03530,2024-09-10 10:51:00,2024-09-12 14:13:40.294285,Miscellaneous,51.37785952373187,"""I am unable to access the new feature that was recently rolled out. When I click on it, nothing happens. Can you please look into this and let me know how I can start using it? Thank you!"""
TICK-04750,2024-09-10 11:16:00,2024-09-10 21:21:41.848684,Authentication/Login,10.094957967818681,"""I'm having trouble logging into my account. I've tried resetting my password multiple times, but I'm not receiving the email to update it. Can you please help me access my account again? I have some urgent tasks to complete."""
TICK-04312,2024-09-10 11:37:00,2024-09-12 17:36:59.172571,Miscellaneous,53.99977015853558,"""My account seems to be missing some data that I entered yesterday. I'm not sure what happened but I need to access that information urgently for a presentation. Can you help me retrieve it?"""
TICK-00185,2024-09-10 12:39:00,2024-09-11 07:55:32.332774,Integration/API,19.27564799282104,"""Hi, I'm having trouble getting my website to communicate with our CRM system. I've tried setting up the integration following the documentation, but I keep getting error messages. Can someone help me troubleshoot this and get the two systems talking to each other?"""
TICK-02185,2024-09-10 13:50:00,2024-09-10 19:24:25.588083,Feature Usage,5.573774467545054,"""I'm having trouble figuring out how to use the new chat feature on the platform. Can you provide me with a step-by-step guide or some tips on using it effectively? I can't seem to find any instructions in the help section."""
TICK-01450,2024-09-10 13:51:00,2024-09-11 03:57:44.461399,Integration/API,14.1123503887478,"""I am trying to set up the integration with my CRM system, but I keep getting an error message when I try to connect. I have followed the integration instructions carefully, but I'm not sure what I'm doing wrong. Can you please help me troubleshoot this issue and get the integration up and running smoothly?"""
TICK-03515,2024-09-10 14:09:00,2024-09-10 17:42:12.394203,Performance/Speed,3.553442834297135,"Ticket Description: 
""I've been experiencing very slow loading times when accessing the dashboard and it's really affecting my workflow. It takes a long time for pages to load and sometimes I even get timeouts. I've tried accessing it from different devices and networks, but the issue persists. Can you please look into this and help me resolve it?"""
TICK-03844,2024-09-10 14:42:00,2024-09-11 01:06:57.533898,Integration/API,10.415981638434706,"""I'm having trouble getting my new CRM system to sync with our email marketing platform. The API errors out every time I try to set up the integration, and I'm not sure where the issue lies. Can someone help me troubleshoot this integration setup problem?"""
TICK-00737,2024-09-10 14:52:00,2024-09-10 23:39:25.927728,Integration/API,8.790535480118981,"""I'm trying to set up a connection between our system and a third-party app using the provided API, but I keep getting an error message whenever I try to authenticate the integration. I've followed the integration setup guide carefully, but I'm still unable to get it to work. Can you please help me troubleshoot this issue and figure out what's causing the problem?"""
TICK-01511,2024-09-10 14:54:00,2024-09-11 03:55:03.593817,Feature Usage,13.0176649490303,"""I'm having trouble figuring out how to schedule posts in advance on the platform. I've tried following the instructions in the help section, but I can't seem to find the scheduling feature. Can you please guide me on how to use this feature or let me know if there are any limitations with my current plan?""

""I'm a new user and I can't seem to locate the analytics dashboard to track my account activity. I've looked through the menus but I'm not seeing the option to view analytics. Can you provide some guidance on how to access this feature, or let me know if it's not available in my current subscription?"""
TICK-00105,2024-09-10 14:56:00,2024-09-11 12:04:13.964875,Integration/API,21.137212465238683,"""We are experiencing issues with our third-party application not syncing properly with our internal system. Our team has been unable to receive any updates or data from the integrated app for the past 24 hours. Can you please investigate the API errors and determine the cause of this disruption?"""
TICK-03995,2024-09-10 15:08:00,2024-09-11 12:16:46.173814,Feature Usage,21.146159392752335,"""I'm having trouble figuring out how to set up automatic email notifications for new leads in the system. I've gone through the settings and documentation, but I'm still not able to get it working. Can someone walk me through the process or point me to a helpful resource for this feature?"""
TICK-04126,2024-09-10 15:09:00,2024-09-10 20:45:53.703051,Miscellaneous,5.614917514210222,"""I'm having trouble accessing the new update on the mobile app. Whenever I try to open it, it keeps crashing. I've already tried restarting my phone and reinstalling the app, but it's still not working. Can you please help me fix this issue?"""
TICK-03665,2024-09-10 16:35:00,2024-09-11 09:04:35.431602,Integration/API,16.493175444882784,"""Hello, I'm getting an error message when trying to connect our CRM system with your platform using the API. It seems like the integration setup is not working as expected. Can you please help troubleshoot and get this resolved as soon as possible? We're eager to start utilizing the data exchange between the two systems."""
TICK-01119,2024-09-10 19:30:00,2024-09-11 03:25:54.256530,Billing/Subscription,7.931737924907102,"""I recently upgraded my subscription plan, but I am still seeing the features and limits from my previous plan. I made the payment a few days ago, so I expected the changes to take effect by now. Can you please check my account and ensure that the upgrade has been processed correctly? Thank you!"""
TICK-00760,2024-09-11 02:03:00,2024-09-11 21:56:41.610150,Billing/Subscription,19.894891708230052,"""I recently upgraded my subscription plan but was still charged for the previous plan. Can you please review my account and adjust the charges accordingly? I would also like to confirm that my new plan features are now active and accessible. Thank you for your assistance."""
TICK-00470,2024-09-11 02:05:00,2024-09-11 09:02:06.437909,Feature Usage,6.951788307987592,"""I'm having trouble figuring out how to use the new reporting feature in the dashboard. Can you guide me through how to generate a custom report based on specific time frames and metrics? It seems like I'm missing something in the user interface and I'm not sure where to start."""
TICK-02788,2024-09-11 03:28:00,2024-09-11 22:43:30.072483,Feature Usage,19.258353467419337,"""I'm having trouble figuring out how to set up recurring tasks in the app. I've tried following the instructions in the help section, but I can't seem to get it to work properly. Can someone walk me through the process step by step?"""
TICK-02372,2024-09-11 06:46:00,2024-09-12 01:44:36.874567,Authentication/Login,18.976909602023177,"""I can't seem to log in to my account, even though I'm sure I'm using the correct password. I've tried resetting my password multiple times, but I still can't get in. It's really frustrating because I have an urgent task to complete in the account."""
TICK-04218,2024-09-11 08:23:00,2024-09-11 23:26:14.629646,Authentication/Login,15.054063790479605,"""I'm having trouble logging into my account using my usual password. When I try to reset it, I don't receive the password reset email. Can you help me resolve this issue as soon as possible? I really need to access my account for an important project. Thank you!"""
TICK-02370,2024-09-11 09:02:00,2024-09-11 12:58:22.044511,Authentication/Login,3.939456808583051,"I am unable to log in to my account even after multiple attempts. I have tried resetting my password, but I am still unable to access my account. It keeps showing an error message saying my credentials are incorrect, even though I am sure they are correct."
TICK-02696,2024-09-11 09:08:00,2024-09-12 00:53:46.909320,Authentication/Login,15.763030366652096,"""I'm having trouble logging into my account, even though I'm entering the correct password. It keeps saying my login credentials are incorrect. I've tried resetting my password multiple times, but I'm still unable to access my account. Can you please help me troubleshoot this issue?"""
TICK-02193,2024-09-11 10:03:00,2024-09-12 09:53:18.754594,Authentication/Login,23.838542942762732,"""I can't seem to log into my account even though I'm using the correct password. I've tried resetting it multiple times but still can't get in. This is really frustrating as I need to access my account urgently for a time-sensitive task."""
TICK-04911,2024-09-11 10:29:00,2024-09-11 20:15:51.635953,Authentication/Login,9.781009987014937,"""I can't seem to reset my password using the link provided in the email. I've tried multiple times but I keep getting an error message. Can you please assist me in getting access to my account as soon as possible? Thank you!"""
TICK-01114,2024-09-11 10:30:00,2024-09-11 19:22:01.518370,Performance/Speed,8.867088436082755,"""My account dashboard is taking an unusually long time to load, and I'm experiencing frequent timeouts when trying to access certain pages. This has been happening consistently for the past two days, and it's affecting my ability to manage my tasks efficiently. I've already tried clearing my browser cache and using a different browser, but the issue persists."""
TICK-03623,2024-09-11 10:49:00,2024-09-12 04:56:47.384839,Authentication/Login,18.12982912201951,"""Hi there, I'm having trouble logging into my account with my usual password. I've tried to reset it a couple of times but I'm not receiving the password reset email. Can you please help me regain access to my account? Thank you!"""
TICK-02375,2024-09-11 10:59:00,2024-09-12 03:20:33.173830,Feature Usage,16.359214952662153,"""I'm having trouble figuring out how to share a document with multiple team members. Can you provide guidance on the best way to do this and any limitations I need to be aware of? I want to make sure everyone has the right access and permissions."""
TICK-00559,2024-09-11 11:23:00,2024-09-11 11:56:41.413998,Performance/Speed,0.5615038884002612,"""Hi, I've been experiencing really slow loading times when trying to access the dashboard and it's been causing delays in my work. I've tried refreshing the page and clearing my browser cache, but the issue persists. Can you please look into this and help me resolve it as soon as possible?"""
TICK-03555,2024-09-11 11:26:00,2024-09-12 06:58:33.813601,Feature Usage,19.542726000284986,"""I'm having trouble figuring out how to schedule automatic backups for my files. I've looked through the settings but can't seem to find the option to set up this feature. Can you please guide me on how to do this?"""
TICK-00414,2024-09-11 11:48:00,2024-09-11 22:27:09.092390,Feature Usage,10.652525663909003,"""I'm having trouble figuring out how to set up recurring tasks in the app. I've tried following the instructions in the help section, but I'm still unable to get it to work. Can someone walk me through the process step by step? Thanks!"""
TICK-04634,2024-09-11 12:13:00,2024-09-12 11:46:05.091020,Authentication/Login,23.551414172168265,"""I can't seem to log into my account even after resetting my password multiple times. It keeps saying my credentials are invalid, but I'm sure I'm entering them correctly. Can you please help me figure out what's going on? I really need to access my account for an urgent matter."""
TICK-00744,2024-09-11 15:48:00,2024-09-12 08:19:10.239761,Performance/Speed,16.519511044634022,"""My account dashboard is taking a very long time to load, and sometimes it even times out before everything is displayed. This has been happening consistently for the past week, and it's making it difficult for me to access important information quickly. Can you please look into this and help me resolve the issue?"""
TICK-00238,2024-09-11 15:54:00,2024-09-12 07:03:40.310500,Integration/API,15.161197361065588,"""I'm trying to set up our new CRM software to integrate with our email marketing platform, but I keep getting errors when trying to connect the two systems. I've tried following the documentation, but I'm still having trouble getting everything to work properly. Can someone help troubleshoot the integration and make sure everything is set up correctly?"""
TICK-01046,2024-09-11 16:02:00,2024-09-11 22:49:33.253454,Integration/API,6.792570403845791,"""Hello, I'm having trouble setting up the connection between our CRM system and your platform. I've followed the integration instructions, but when I try to test the connection, I keep getting an error message. Can someone please help me troubleshoot this issue and make sure the integration is properly configured?"""
TICK-03087,2024-09-11 16:43:00,2024-09-12 14:00:40.104844,Integration/API,21.29447356780784,"""I'm experiencing issues with connecting our external system to your platform. I'm receiving error messages when trying to set up the integration and the data is not being pulled through as expected. Can you please assist in identifying and resolving the problem with the API connection? Thank you!"""
TICK-03157,2024-09-12 00:26:00,2024-09-12 13:49:11.963670,Billing/Subscription,13.386656575049212,"""I was billed for the premium plan when I only wanted to upgrade to the standard plan. Can you please adjust my subscription and issue a refund for the overcharge? Thank you!"""
TICK-04712,2024-09-12 03:54:00,2024-09-12 10:43:19.778649,Feature Usage,6.8221607359382626,"""Hi there, I'm having trouble figuring out how to use the new tagging feature on the website. I've tried following the guidelines, but I can't seem to get it to work properly. Can someone walk me through the steps or provide some tips on how to best utilize this feature?"""
TICK-01062,2024-09-12 06:58:00,2024-09-12 23:50:25.784147,Authentication/Login,16.873828929608823,"""I am unable to log into my account even after multiple attempts. I have tried resetting my password, but I am still not able to access my account. I need assistance to resolve this issue as soon as possible."""
TICK-02592,2024-09-12 08:44:00,2024-09-12 19:59:33.672166,Performance/Speed,11.259353379331367,"""The website is taking an unusually long time to load, and I'm experiencing constant delays when trying to navigate between pages. This happens on both mobile and desktop, and I've tried clearing my browser cache and using a different internet connection, but the issue persists. It's really impacting my efficiency, and I need it to be resolved as soon as possible."""
TICK-00827,2024-09-12 09:18:00,2024-09-13 07:18:55.399342,Feature Usage,22.01538870600583,"""I'm having trouble figuring out how to use the new tagging feature in the app. I've tried following the tutorials, but I'm still not seeing the option to add tags to my posts. Can you help me navigate through the process of using this feature? Thank you!"""
TICK-04396,2024-09-12 09:21:00,2024-09-13 03:04:18.580102,Feature Usage,17.7218278060941,"""I'm having trouble figuring out how to use the new tagging feature in the app. I've tried following the instructions in the help center, but I'm still having issues getting it to work properly. Can you provide me with some guidance on how to make the most out of this feature?"""
TICK-01709,2024-09-12 09:27:00,2024-09-13 06:07:12.385543,Authentication/Login,20.670107095139763,"""I'm having trouble logging into my account. I've tried resetting my password multiple times, but I still can't seem to access my account. It's asking me for a verification code, but I'm not receiving it via text or email."""
TICK-04887,2024-09-12 11:25:00,2024-09-12 18:31:59.305855,Feature Usage,7.116473848556994,"""I'm having trouble figuring out how to schedule recurring tasks in the app. I've tried following the instructions in the help section, but I'm still not getting it right. Can you provide some step-by-step guidance or point me to a tutorial that might help?"""
TICK-02312,2024-09-12 11:30:00,2024-09-13 08:23:48.165542,Authentication/Login,20.89671265044715,"""I can't seem to remember my password and when I try to reset it, I don't receive the reset email. I've double-checked my spam folder and tried multiple times with no success. I really need to access my account as soon as possible, can you please assist me with this issue?"""
TICK-00965,2024-09-12 12:09:00,2024-09-13 05:01:30.588226,Authentication/Login,16.8751633962207,"""I'm having trouble logging into my account and keep getting an error message saying my password is incorrect, even though I'm sure I'm entering it correctly. I've tried resetting my password multiple times, but I'm still unable to access my account. Can someone please help me regain access to my account as soon as possible?"""
TICK-02376,2024-09-12 12:10:00,2024-09-12 14:09:50.695891,Feature Usage,1.997415525368311,"""I am having trouble finding the option to export my data into a spreadsheet. I've been trying to locate it in the settings menu, but I can't seem to find it. Can you please provide guidance on how to access this feature?"""
TICK-00303,2024-09-12 12:19:00,2024-09-13 05:39:42.956198,Integration/API,17.34526561055388,"""I'm trying to connect our CRM system with your platform using the API, but I keep getting an error message when I try to authenticate the connection. I've double-checked the API credentials and they seem to be correct. Can you help me troubleshoot this issue and make sure the integration is set up correctly?"""
TICK-03304,2024-09-12 12:29:00,2024-09-13 05:20:50.784273,Authentication/Login,16.864106742519226,"""I'm unable to login to my account using my usual password. I've tried resetting it multiple times but still can't access my account. I need help resolving this issue as soon as possible."""
TICK-02965,2024-09-12 13:34:00,2024-09-13 03:23:07.557830,Feature Usage,13.818766063771838,"""I'm having trouble understanding how to use the new collaboration feature on the platform. I couldn't find any instructions on how to invite team members to work on a project together. Can you provide some guidance on how to utilize this feature effectively?"""
TICK-04810,2024-09-12 14:28:00,2024-09-13 10:34:42.215818,Performance/Speed,20.11172661597943,"""I am experiencing slow loading times and lag when trying to access my account. It is taking much longer than usual to perform tasks and navigate between pages, which is causing frustration and delays in my work. I have tried refreshing the page and restarting my device, but the issue persists. Please help me resolve this performance issue as soon as possible."""
TICK-01708,2024-09-12 14:57:00,2024-09-13 06:05:49.494878,Feature Usage,15.147081910614453,"""I'm having trouble figuring out how to use the new email scheduling feature. I've tried following the instructions, but I keep getting an error message when I try to set it up. Can someone walk me through the process step by step or provide additional guidance on how to use this feature effectively?"""
TICK-01497,2024-09-12 15:19:00,2024-09-12 22:25:34.192173,Billing/Subscription,7.109497825696671,"""I have noticed an unexpected charge on my credit card statement from your company. I would like to dispute this charge and get more information about it. Can you please help me resolve this billing issue as soon as possible?""

""I recently tried to upgrade my subscription plan to access more features, but I received an error message during the payment process. I'm not sure if the upgrade went through and I don't want to be double charged. Can you assist me with this billing and subscription problem?"""
TICK-03419,2024-09-12 15:47:00,2024-09-13 05:55:55.581039,Performance/Speed,14.148772510923163,"""Hello, I've been experiencing really slow loading times when trying to access my account and it's becoming quite frustrating. I've tried refreshing the page and switching browsers, but the issue persists. Can you please look into this and help me troubleshoot the problem? Thank you!"""
TICK-00434,2024-09-12 16:17:00,2024-09-12 17:18:03.995153,Billing/Subscription,1.0177764314420579,"""I was attempting to upgrade my subscription plan, but I am encountering an error message when I try to complete the payment. I have checked my payment information and it all seems to be correct, so I'm not sure why the transaction is getting declined. Can you please assist me in resolving this issue so I can upgrade my plan as soon as possible?"""
TICK-03779,2024-09-12 16:24:00,2024-09-13 11:53:50.696456,Feature Usage,19.49741568211741,"""I am having trouble figuring out how to use the new reporting feature in the dashboard. I've tried following the tutorials, but I'm still not getting the hang of it. Can someone walk me through the steps or provide additional resources to help me understand it better?"""
TICK-00084,2024-09-12 19:08:00,2024-09-13 01:04:48.916461,Feature Usage,5.9469212391641,"""I'm having trouble figuring out how to use the new file sharing feature on the website. I've tried following the instructions in the help section, but I'm still not able to send files to my colleagues. Can someone walk me through the steps or provide additional guidance on how to use this feature effectively?"""
TICK-01836,2024-09-12 21:42:00,2024-09-13 18:02:09.830913,Integration/API,20.33606414240498,"""I'm trying to set up a connection between our CRM system and our email marketing platform, but I keep getting an error message when I try to test the integration. I've double-checked the API key and endpoint URL, but I'm still unable to get it to work. Can you please help troubleshoot this issue?"""
TICK-02879,2024-09-12 22:17:00,2024-09-13 16:43:53.038558,Performance/Speed,18.4480662662046,"""Hello, I've been experiencing really slow loading times when trying to access my account and it's been causing a lot of frustration. This has been happening for the past week and is making it difficult for me to complete my tasks efficiently. Can you please look into this and help me figure out what's causing the slow performance?"""
TICK-00782,2024-09-13 03:03:00,2024-09-13 20:13:38.776103,Integration/API,17.177437806294073,"""I'm having trouble with connecting our CRM system to your platform using the API. I keep getting an error message whenever I try to send data over. Can someone please help me troubleshoot this issue and make sure our integration is set up correctly?"""
TICK-03125,2024-09-13 07:35:00,2024-09-13 18:19:25.300364,Billing/Subscription,10.740361212314225,"""I recently upgraded my subscription plan, but I noticed that I was still being charged at the old rate. I tried to update my payment information, but it kept giving me an error message. Can someone look into this billing discrepancy and help me resolve the payment issue?"""
TICK-00986,2024-09-13 08:24:00,2024-09-13 21:53:01.403880,Billing/Subscription,13.48372330010318,"""I was charged twice for my subscription this month. Can you please investigate and refund the extra charge? My account username is [username]. Thank you."""
TICK-03177,2024-09-13 09:23:00,2024-09-14 04:58:11.166297,Billing/Subscription,19.58643508254833,"""I was charged multiple times for my subscription renewal and I'd like to dispute these extra charges. Can you please help me with this issue and ensure that I get a refund for the duplicate payments?""

""I tried to upgrade my plan but encountered an error message saying my payment failed. I checked my bank account and the payment went through, so I'm not sure what the issue could be. Can you assist me with resolving this problem so I can upgrade my plan as intended?"""
TICK-01761,2024-09-13 09:26:00,2024-09-14 14:20:41.364773,Miscellaneous,28.911490214842274,"""I received an error message when trying to connect my device to the platform. I've already tried restarting and ensuring my internet connection is stable, but the issue persists. Can you please help me troubleshoot this issue and get my device connected successfully?"""
TICK-02058,2024-09-13 09:48:00,2024-09-14 01:48:02.725843,Integration/API,16.000757178524648,"""Hi, I'm having trouble setting up the integration with our CRM system. I keep getting an error message when trying to connect the two platforms. Can someone help me troubleshoot this issue?"""
TICK-00378,2024-09-13 09:53:00,2024-09-13 17:01:44.823928,Miscellaneous,7.145784424464987,"""I'm having trouble accessing some of the features on the platform. When I click on certain buttons, nothing happens. I've tried refreshing the page and logging out and back in, but the issue persists. Can someone help me figure out what's going on?"""
TICK-01159,2024-09-13 09:56:00,2024-09-13 22:32:36.868110,Billing/Subscription,12.610241141573074,"""I am seeing an unexpected charge on my credit card statement from your company. I have not made any recent purchases or upgrades to my account, so I would like to dispute this charge and get it resolved as soon as possible. Thank you."""
TICK-04293,2024-09-13 10:12:00,2024-09-13 19:19:11.549143,Feature Usage,9.11987476189106,"""Hi, I'm having trouble locating the option to create a recurring event in the calendar feature. I've looked through the help documentation but can't seem to find the right steps. Can someone provide guidance on how to set this up? Thanks!"""
TICK-03034,2024-09-13 10:43:00,2024-09-13 21:42:13.563662,Billing/Subscription,10.98710101733436,"""I was charged an incorrect amount for my subscription renewal. I signed up for the basic plan but was billed for the premium plan. Could you please review and adjust the charges accordingly? Thank you."""
TICK-02638,2024-09-13 11:33:00,2024-09-14 09:45:58.096600,Performance/Speed,22.216137944470244,"""I've been experiencing extremely slow loading times when trying to access the dashboard. It's taking a long time for any data to load, and it's becoming increasingly frustrating to use the system. Is there anything that can be done to improve the performance and speed of the platform?"""
TICK-02914,2024-09-13 12:22:00,2024-09-13 23:05:06.715158,Billing/Subscription,10.718531988344607,"""I recently upgraded my subscription plan, but I'm still being charged at the previous rate. Can you please look into this and adjust my billing accordingly? I have already checked my account settings and everything seems to be updated correctly, so I'm not sure why I'm still being charged at the old rate."""
TICK-00761,2024-09-13 12:25:00,2024-09-13 22:30:44.458416,Integration/API,10.095682893338545,"""I'm trying to set up the integration between our CRM software and the new application, but I'm getting an error message when I try to connect the two. I've double-checked the API key and endpoint URL, but it's still not working. Can someone help troubleshoot this integration issue?"""
TICK-04310,2024-09-13 12:52:00,2024-09-14 05:02:17.009808,Performance/Speed,16.17139161326803,"Ticket: 
""Hello, I've been experiencing very slow loading times when trying to access my dashboard and it's becoming frustrating to work efficiently. This has been a recurring issue for the past two days despite my internet connection being stable. I would appreciate any assistance in resolving this speed issue. Thank you."""
TICK-03837,2024-09-13 13:02:00,2024-09-13 13:52:37.533392,Performance/Speed,0.8437592754456202,"Ticket Description: 
""I've been experiencing really slow loading times when trying to access the dashboard and it's becoming quite frustrating. I've already tried refreshing the page and clearing my cache, but the performance doesn't seem to improve. Is there something I can do on my end to resolve this, or is there a system issue causing the slowdown?"""
TICK-03873,2024-09-13 13:21:00,2024-09-13 17:12:41.158925,Integration/API,3.861433034854366,"""I'm trying to set up the integration between our CRM and the new marketing platform, but I keep getting an error message whenever I try to connect the two systems. I've double-checked the API key and endpoint URL, but I'm still having issues. Can you please help me troubleshoot this integration problem?"""
TICK-03987,2024-09-13 13:33:00,2024-09-13 18:44:11.184507,Feature Usage,5.1864401408489975,"""I'm having trouble finding the option to set up automatic email notifications for new tasks in the app. Can you guide me through the steps to enable this feature? I've checked the settings menu but can't seem to locate it. Thank you!"""
TICK-00826,2024-09-13 13:59:00,2024-09-14 07:41:33.170781,Billing/Subscription,17.709214105765078,"""I recently upgraded my subscription plan to the premium tier, but I'm still seeing limited access to some features. Can you help me troubleshoot this issue and ensure that my account is properly upgraded? I'd like to have full access to all the premium features as soon as possible."""
TICK-02677,2024-09-13 14:13:00,2024-09-13 20:09:01.874251,Performance/Speed,5.9338539586073695,"1. ""Hi there, I've been experiencing really slow loading times when I try to access my account dashboard. It's taking ages for the page to load, and it's been happening consistently for the past week.""
2. ""I'm trying to upload some documents to the platform, but I keep getting timeouts and the process never seems to complete. Is there something going on with the system that's causing this issue?"" 
3. ""I'm noticing a lot of lag when navigating through different sections of the app. It's making it really difficult to get my work done efficiently. Can you look into what might be causing this slowdown?"""
TICK-03810,2024-09-13 16:31:00,2024-09-13 18:14:44.581145,Billing/Subscription,1.7290503179282997,"""I was unexpectedly charged for my subscription upgrade and would like to dispute the additional fee. I did not receive any notification about the change in my plan and would like assistance in resolving this issue as soon as possible."""
TICK-03202,2024-09-13 19:45:00,2024-09-13 21:26:16.167263,Integration/API,1.6878242397372885,"""I'm experiencing some difficulties with setting up the connection between our software and a third-party API. I followed the integration instructions provided, but I keep receiving an error message when trying to test the connection. Can you please assist me with troubleshooting this issue and ensuring that the integration is set up correctly?"""
TICK-04746,2024-09-13 22:33:00,2024-09-14 01:04:01.623737,Integration/API,2.517117704787469,"""I am receiving an error message when trying to connect our CRM system with your API. I have checked the API key and endpoints, but the integration is still not working. Can you please provide guidance on troubleshooting this issue? Thanks."""
TICK-00120,2024-09-14 04:45:00,2024-09-14 06:52:28.161238,Integration/API,2.1244892326745712,"""Hi there, I'm having trouble setting up the connection between our system and the new platform we're integrating with. I keep getting error messages when trying to make API calls, and our webhooks don't seem to be working properly. Can someone help me troubleshoot this integration and ensure everything is set up correctly?"""
TICK-00391,2024-09-14 04:59:00,2024-09-15 02:06:25.185328,Billing/Subscription,21.123662591086457,"""Hi, I was charged an incorrect amount for my subscription this month and I'm not sure why. Can you help me look into this and make sure I'm on the right payment plan? Thanks!""

""I tried to upgrade my plan to get access to additional features, but the payment didn't go through. I double-checked my payment information and it's all correct. Can you assist with this issue?"""
TICK-02294,2024-09-14 09:47:00,2024-09-15 14:45:08.715277,Miscellaneous,28.96908757696207,"""I'm having trouble accessing certain parts of the website and keep getting an error message. I've tried clearing my browser cache and using a different browser, but the issue persists. Can you help me figure out what's going on?"""
TICK-02952,2024-09-14 11:16:00,2024-09-14 18:27:43.119836,Integration/API,7.195311065541904,"Hi there, I'm experiencing some trouble connecting our CRM system with your platform. I keep getting an error message when trying to set up the integration, and our team is unable to send data properly. Can someone please assist with troubleshooting this issue? Thank you!"
TICK-03116,2024-09-14 12:16:00,2024-09-15 06:44:45.157194,Performance/Speed,18.479210331673375,"""Our website is taking a really long time to load, and sometimes the pages even time out before they finish loading. This is causing a lot of frustration for our team as we try to access important information quickly. Can you please look into what's causing these speed and performance issues and help us resolve them as soon as possible?"""
TICK-00159,2024-09-14 13:10:00,2024-09-15 12:25:16.159123,Integration/API,23.25448864521775,"""I'm trying to set up the integration with our CRM system, but I keep getting an error message when I try to connect. I've double-checked the API key and endpoint URL, but I'm still not able to get it to work. Can someone help me troubleshoot this?"""
TICK-01723,2024-09-14 13:46:00,2024-09-14 22:09:36.742858,Performance/Speed,8.393539682784793,"""I have been experiencing slow loading times when trying to access the dashboard and it's affecting my work efficiency. It seems to take much longer than usual for the pages to load, and I'm constantly getting timeouts when trying to submit any changes. Can you please look into this and provide a solution as soon as possible?"""
TICK-01310,2024-09-14 13:59:00,2024-09-14 18:58:57.330042,Billing/Subscription,4.999258344980377,"""Hi, I recently upgraded my subscription plan, but I'm still being charged for the previous plan. Could you please update my billing information to reflect the changes I made? Thank you!"""
TICK-04026,2024-09-14 14:37:00,2024-09-15 12:49:56.745741,Feature Usage,22.215762705807087,"""I'm having trouble figuring out how to use the new scheduling feature on the app. I've followed the instructions in the help section, but I'm still not getting it to work. Can someone walk me through the steps or provide some extra guidance?"""
TICK-04134,2024-09-14 16:10:00,2024-09-15 09:20:03.104119,Integration/API,17.16752892196292,"""I'm having trouble getting our app to communicate with our CRM system using the API. I keep getting error messages when trying to send data from one system to the other. I've checked our API key and endpoint URL, but I'm still running into issues. Can someone help me troubleshoot this integration problem?"""
TICK-02207,2024-09-14 16:27:00,2024-09-15 03:23:12.040609,Integration/API,10.936677946957966,"""I'm trying to connect our billing system to your API, but I keep getting an error message when I try to submit the data. I've double-checked the API key and endpoint URL, but I can't seem to figure out what's going wrong. Can someone help me troubleshoot this issue?"""
TICK-00750,2024-09-14 17:51:00,2024-09-15 11:21:17.204300,Integration/API,17.50477897232939,"""I'm having trouble setting up the connection between our CRM system and the new email marketing platform. I keep getting error messages when trying to sync the two systems. Can you please provide some guidance on how to resolve this issue?"""
TICK-03406,2024-09-14 22:35:00,2024-09-15 08:59:28.981939,Performance/Speed,10.408050538642954,"1. ""I've been experiencing really slow loading times whenever I try to access my account dashboard. It's been happening for the past couple of days and it's becoming really frustrating. Can you please help me figure out what's causing this and how to fix it?""
2. ""Whenever I try to upload files to the platform, it takes an unusually long time for them to process and appear in my account. Is there anything I can do to improve the speed of this process? It's affecting my workflow."""
TICK-04827,2024-09-14 23:18:00,2024-09-15 00:08:17.847891,Performance/Speed,0.838291080857656,"""Hello, I've been experiencing really slow loading times when trying to access certain pages on the website. It's been happening consistently for the past few days and is making it difficult to complete tasks efficiently. I've tried using a different browser, but the issue still persists. Can you please look into this and help me figure out what's causing the slowdown?"""
